2017-10-31 11:33:46.133672
PMID:6246068 no change
PMID:7816621 no change
PMID:2198251 no change
PMID:10230400 no change
PMID:8440022 no change
PMID:10872837 no change
PMID:10776600 no change
PMID:10329433 no change
PMID:8722767 no change
PMID:8722766 no change
PMID:8722765 no change
PMID:8722764 no change
PMID:9161002 no change
PMID:7816617 no change
PMID:8722763 no change
PMID:8474174 no change
PMID:8722762 no change
PMID:8722761 no change
PMID:1645660 no change
PMID:6092233 no change
PMID:2014972 no change
PMID:8440017 no change
PMID:8440016 no change
PMID:9515908 no change
PMID:7904817 no change
PMID:1646387 no change
PMID:7584052 no change
PMID:9290641 no change
PMID:1565462 no change
PMID:3912516 no change
PMID:7777859 no change
PMID:9973274 no change
PMID:8804398 no change
PMID:9613583 no change
PMID:6092217 no change
PMID:10506558 no change
PMID:10427097 no change
PMID:10427094 no change
PMID:10514571 no change
PMID:10514570 no change
PMID:9613578 no change
PMID:8804385 no change
PMID:9613573 no change
PMID:2990932 no change
PMID:381104 no change
PMID:1639076 no change
PMID:1639075 no change
PMID:9268023 no change
PMID:381101 no change
PMID:6350275 no change
PMID:3312234 no change
PMID:8588489 no change
PMID:3312233 no change
PMID:10427089 no change
PMID:10514569 no change
PMID:10514567 no change
PMID:3143101 no change
PMID:10514566 no change
PMID:10514565 no change
PMID:10514564 no change
PMID:9389652 no change
PMID:10514563 no change
PMID:9620858 no change
PMID:10427091 no change
PMID:9613568 no change
PMID:10338141 no change
PMID:9452458 no change
PMID:9620854 no change
PMID:9620853 no change
PMID:9452453 no change
PMID:2551774 no change
PMID:1557417 no change
PMID:2551773 no change
PMID:8554322 no change
PMID:1639063 no change
PMID:10394895 no change
PMID:10386876 no change
PMID:7947684 no change
PMID:8659917 no change
PMID:9389643 no change
PMID:9469831 no change
PMID:3881758 no change
PMID:9469830 no change
PMID:10338132 no change
PMID:8650549 no change
PMID:3881753 no change
PMID:1639059 no change
PMID:9452443 no change
PMID:1639057 no change
PMID:1639056 no change
PMID:1557404 no change
PMID:8106412 no change
PMID:8106411 no change
PMID:10610776 no change
PMID:9719873 no change
PMID:9469824 no change
PMID:9469820 no change
PMID:9452439 no change
PMID:1661641 no change
PMID:2007627 no change
PMID:15556 no change
PMID:10555984 no change
PMID:8596475 no change
PMID:9469815 no change
PMID:9469814 no change
PMID:9053995 no change
PMID:9973221 no change
PMID:9452424 no change
PMID:2528410 no change
PMID:10628876 no change
PMID:10628872 no change
PMID:8692696 no change
PMID:10611485 no change
PMID:7874754 no change
PMID:10604195 no change
PMID:8596462 no change
PMID:9639660 no change
PMID:10602734 no change
PMID:7874750 no change
PMID:7939631 no change
PMID:10611480 no change
PMID:3939318 no change
PMID:6369073 no change
PMID:9605509 no change
PMID:9605508 no change
PMID:3939312 no change
PMID:9605503 no change
PMID:7753113 no change
PMID:8724141 no change
PMID:2030939 no change
PMID:2015629 no change
PMID:2015628 no change
PMID:2015627 no change
PMID:7698321 no change
PMID:8724139 no change
PMID:7603990 no change
PMID:2537149 no change
PMID:9620805 no change
PMID:1647034 no change
PMID:1661612 no change
PMID:9004503 no change
PMID:10628857 no change
PMID:10987813 no change
PMID:8845766 no change
PMID:2511002 no change
PMID:7874737 no change
PMID:7603986 no change
PMID:7874732 no change
PMID:778853 no change
PMID:10628849 no change
PMID:2016335 no change
PMID:2016334 no change
PMID:10628845 no change
PMID:7876188 no change
PMID:8596433 no change
PMID:8596431 no change
PMID:10610723 no change
PMID:6368317 no change
PMID:1336794 no change
PMID:9606209 no change
PMID:8804308 no change
PMID:7874733 no change
PMID:7874731 no change
PMID:1310667 no change
PMID:9398336 no change
PMID:3882424 no change
PMID:9621516 no change
PMID:8804307 no change
PMID:9606204 no change
PMID:794881 no change
PMID:10636853 no change
PMID:10700387 no change
PMID:9495283 no change
PMID:7876174 no change
PMID:8165298 no change
PMID:8165295 no change
PMID:7954901 no change
PMID:7699020 no change
PMID:3282158 no change
PMID:2111819 no change
PMID:2016312 no change
PMID:7890748 no change
PMID:7957085 no change
PMID:7957083 no change
PMID:1872882 no change
PMID:7890740 no change
PMID:9126836 no change
PMID:9630245 no change
PMID:7957078 no change
PMID:7890739 no change
PMID:8341697 no change
PMID:8925912 no change
PMID:1337499 no change
PMID:8165277 no change
PMID:9150884 no change
PMID:7516465 no change
PMID:6296117 no change
PMID:6296115 no change
PMID:1832157 no change
PMID:2552405 no change
PMID:10580697 no change
PMID:2553130 no change
PMID:3003364 no change
PMID:9584198 no change
PMID:9311989 no change
PMID:8341688 no change
PMID:9311982 no change
PMID:1409658 no change
PMID:1409656 no change
PMID:3036783 no change
PMID:3540195 no change
PMID:10557357 no change
PMID:10028539 no change
PMID:9168982 no change
PMID:2675489 no change
PMID:10564656 no change
PMID:1505881 no change
PMID:7957058 no change
PMID:2836597 no change
PMID:7957057 no change
PMID:2675488 no change
PMID:9584184 no change
PMID:7957055 no change
PMID:8341678 no change
PMID:7957054 no change
PMID:7890714 no change
PMID:4950367 no change
PMID:1409649 no change
PMID:8341671 no change
PMID:6393054 no change
PMID:2154683 no change
PMID:9061922 no change
PMID:2154681 no change
PMID:7989749 no change
PMID:2851899 no change
PMID:9584178 no change
PMID:7957049 no change
PMID:10213692 no change
PMID:10213691 no change
PMID:9584173 no change
PMID:2659437 no change
PMID:7957044 no change
PMID:8790291 no change
PMID:2659436 no change
PMID:9047339 no change
PMID:2154679 no change
PMID:2659434 no change
PMID:1849514 no change
PMID:2675471 no change
PMID:9144293 no change
PMID:2659433 no change
PMID:1409638 no change
PMID:9128252 no change
PMID:9128251 no change
PMID:3044781 no change
PMID:1352771 no change
PMID:3044780 no change
PMID:10759893 no change
PMID:9584169 no change
PMID:8934628 no change
PMID:8942643 no change
PMID:8943372 no change
PMID:9128249 no change
PMID:9584160 no change
PMID:2147378 no change
PMID:2498313 no change
PMID:7876120 no change
PMID:8262194 no change
PMID:7003646 no change
PMID:9697775 no change
PMID:9858882 no change
PMID:9168958 no change
PMID:363683 no change
PMID:8943369 no change
PMID:9584158 no change
PMID:9584156 no change
PMID:7476941 no change
PMID:1961765 no change
PMID:8943361 no change
PMID:8262187 no change
PMID:9657052 no change
PMID:1872825 no change
PMID:6385009 no change
PMID:1409619 no change
PMID:1947180 no change
PMID:1400249 no change
PMID:8896592 no change
PMID:8943356 no change
PMID:8943355 no change
PMID:9914383 no change
PMID:8943353 no change
PMID:7037780 no change
PMID:9217162 no change
PMID:2163392 no change
PMID:1400233 no change
PMID:10207098 no change
PMID:9914379 no change
PMID:1386897 no change
PMID:9920936 no change
PMID:9920934 no change
PMID:7533169 no change
PMID:2900076 no change
PMID:2163381 no change
PMID:1427091 no change
PMID:1427090 no change
PMID:3532111 no change
PMID:10581358 no change
PMID:9914366 no change
PMID:9584128 no change
PMID:8943336 no change
PMID:10207082 no change
PMID:10207081 no change
PMID:8943334 no change
PMID:8943333 no change
PMID:9321396 no change
PMID:8943332 no change
PMID:1939135 no change
PMID:8943330 no change
PMID:9311911 no change
PMID:1338140 no change
PMID:3532106 no change
PMID:1898922 no change
PMID:6757382 no change
PMID:8943326 no change
PMID:8943325 no change
PMID:10213630 no change
PMID:1530599 no change
PMID:8414509 no change
PMID:8943321 no change
PMID:1880805 no change
PMID:1427075 no change
PMID:8341604 no change
PMID:2668120 no change
PMID:1427074 no change
PMID:1427070 no change
PMID:8617787 no change
PMID:1320012 no change
PMID:10230397 no change
PMID:10207067 no change
PMID:10207065 no change
PMID:8943317 no change
PMID:8943315 no change
PMID:10207060 no change
PMID:2668117 no change
PMID:2668116 no change
PMID:7038471 no change
PMID:6228552 no change
PMID:1961715 no change
PMID:2668115 no change
PMID:2668114 no change
PMID:2668113 no change
PMID:1946403 no change
PMID:8334305 no change
PMID:8334302 no change
PMID:3044711 no change
PMID:7999142 no change
PMID:10207058 no change
PMID:7719645 no change
PMID:10207057 no change
PMID:10207056 no change
PMID:8391780 no change
PMID:2844525 no change
PMID:10220900 no change
PMID:1427058 no change
PMID:9144215 no change
PMID:1427055 no change
PMID:2163345 no change
PMID:6300094 no change
PMID:10791890 no change
PMID:9697702 no change
PMID:10207049 no change
PMID:1547957 no change
PMID:8617760 no change
PMID:6251866 no change
PMID:3061469 no change
PMID:10952997 no change
PMID:1360703 no change
PMID:389741 no change
PMID:10336691 no change
PMID:9858806 no change
PMID:9427678 no change
PMID:2269659 no change
PMID:2269658 no change
PMID:2269657 no change
PMID:7719625 no change
PMID:2269656 no change
PMID:1387566 no change
PMID:7823870 no change
PMID:9680307 no change
PMID:2188733 no change
PMID:2188732 no change
PMID:1427035 no change
PMID:1427034 no change
PMID:1427033 no change
PMID:1427032 no change
PMID:389734 no change
PMID:8721998 no change
PMID:10903517 no change
PMID:9949191 no change
PMID:10903515 no change
PMID:7487067 no change
PMID:9450993 no change
PMID:10751152 no change
PMID:9450992 no change
PMID:7479046 no change
PMID:9681027 no change
PMID:7622037 no change
PMID:6083441 no change
PMID:7622036 no change
PMID:9681020 no change
PMID:7622035 no change
PMID:3127057 no change
PMID:3127056 no change
PMID:2404612 no change
PMID:2404611 no change
PMID:9450989 no change
PMID:2894685 no change
PMID:8458084 no change
PMID:8617732 no change
PMID:10816042 no change
PMID:8335001 no change
PMID:9418908 no change
PMID:9681019 no change
PMID:9681016 no change
PMID:10079328 no change
PMID:10094636 no change
PMID:10079324 no change
PMID:10094633 no change
PMID:10096091 no change
PMID:10079323 no change
PMID:8544826 no change
PMID:9450972 no change
PMID:9427644 no change
PMID:8544822 no change
PMID:6325458 no change
PMID:9681009 no change
PMID:1628834 no change
PMID:1557391 no change
PMID:8104944 no change
PMID:1628831 no change
PMID:2277640 no change
PMID:2164028 no change
PMID:6300049 no change
PMID:8659897 no change
PMID:2164021 no change
PMID:10096087 no change
PMID:8626469 no change
PMID:8625737 no change
PMID:7737086 no change
PMID:9003798 no change
PMID:9450962 no change
PMID:9450961 no change
PMID:1628825 no change
PMID:6325446 no change
PMID:2934138 no change
PMID:2277633 no change
PMID:2277632 no change
PMID:3312199 no change
PMID:10856713 no change
PMID:10849420 no change
PMID:7905477 no change
PMID:6358862 no change
PMID:7840595 no change
PMID:6358860 no change
PMID:8626454 no change
PMID:2959531 no change
PMID:3329574 no change
PMID:9266513 no change
PMID:3329573 no change
PMID:1652871 no change
PMID:9681010 no change
PMID:9003792 no change
PMID:10096077 no change
PMID:8106383 no change
PMID:9003780 no change
PMID:8499492 no change
PMID:1660887 no change
PMID:1660885 no change
PMID:2007598 no change
PMID:1628805 no change
PMID:1628804 no change
PMID:2007593 no change
PMID:1387501 no change
PMID:2406028 no change
PMID:2406024 no change
PMID:7857963 no change
PMID:10336628 no change
PMID:2982849 no change
PMID:9971735 no change
PMID:6277926 no change
PMID:9450934 no change
PMID:8385135 no change
PMID:9450932 no change
PMID:9450931 no change
PMID:7913470 no change
PMID:8473342 no change
PMID:9450930 no change
PMID:1395511 no change
PMID:3230512 no change
PMID:10792534 no change
PMID:10769201 no change
PMID:10514491 no change
PMID:10769200 no change
PMID:10336613 no change
PMID:9450929 no change
PMID:10840027 no change
PMID:9452384 no change
PMID:9452383 no change
PMID:2543684 no change
PMID:1644826 no change
PMID:9372190 no change
PMID:9363442 no change
PMID:9195043 no change
PMID:8393142 no change
PMID:8619132 no change
PMID:8393141 no change
PMID:6325407 no change
PMID:6318115 no change
PMID:8106351 no change
PMID:9884239 no change
PMID:9884238 no change
PMID:9884236 no change
PMID:9606197 no change
PMID:7913473 no change
PMID:8393138 no change
PMID:8626411 no change
PMID:9275220 no change
PMID:2542941 no change
PMID:6326126 no change
PMID:1644812 no change
PMID:1644811 no change
PMID:2007560 no change
PMID:1620131 no change
PMID:1620130 no change
PMID:7954892 no change
PMID:7954891 no change
PMID:6294669 no change
PMID:10514471 no change
PMID:1997207 no change
PMID:7906156 no change
PMID:2542938 no change
PMID:1997204 no change
PMID:9606181 no change
PMID:1620128 no change
PMID:1620127 no change
PMID:10610695 no change
PMID:8308884 no change
PMID:8308883 no change
PMID:6294656 no change
PMID:1319995 no change
PMID:6293925 no change
PMID:9614195 no change
PMID:3939253 no change
PMID:9614194 no change
PMID:8723353 no change
PMID:2551674 no change
PMID:1620114 no change
PMID:8595665 no change
PMID:8243998 no change
PMID:8243997 no change
PMID:8243996 no change
PMID:8243995 no change
PMID:8243994 no change
PMID:8243993 no change
PMID:8243992 no change
PMID:8723349 no change
PMID:6293915 no change
PMID:1660829 no change
PMID:9614182 no change
PMID:7672126 no change
PMID:1620108 no change
PMID:1620107 no change
PMID:1620103 no change
PMID:9396823 no change
PMID:8595666 no change
PMID:8595652 no change
PMID:9396822 no change
PMID:8595651 no change
PMID:6376287 no change
PMID:1701015 no change
PMID:9639574 no change
PMID:9396816 no change
PMID:8668545 no change
PMID:6376279 no change
PMID:8243976 no change
PMID:9396812 no change
PMID:1936990 no change
PMID:9461075 no change
PMID:6368252 no change
PMID:7753023 no change
PMID:7753022 no change
PMID:7753021 no change
PMID:1936989 no change
PMID:10882135 no change
PMID:1936988 no change
PMID:8668537 no change
PMID:7890691 no change
PMID:8668533 no change
PMID:7890690 no change
PMID:9396801 no change
PMID:8587611 no change
PMID:6294615 no change
PMID:9605404 no change
PMID:9437001 no change
PMID:10556596 no change
PMID:10458907 no change
PMID:8668529 no change
PMID:10882122 no change
PMID:10882121 no change
PMID:10882120 no change
PMID:3299473 no change
PMID:3891097 no change
PMID:2569741 no change
PMID:1327961 no change
PMID:7680101 no change
PMID:10989173 no change
PMID:786781 no change
PMID:786780 no change
PMID:6350110 no change
PMID:10882115 no change
PMID:7890675 no change
PMID:10882113 no change
PMID:2569738 no change
PMID:9614172 no change
PMID:10882134 no change
PMID:8828907 no change
PMID:10882112 no change
PMID:1327959 no change
PMID:8589050 no change
PMID:1327957 no change
PMID:1327956 no change
PMID:3531397 no change
PMID:786779 no change
PMID:10556579 no change
PMID:2111733 no change
PMID:9590697 no change
PMID:10882108 no change
PMID:9639537 no change
PMID:2665959 no change
PMID:1936958 no change
PMID:6296049 no change
PMID:1093938 no change
PMID:9701609 no change
PMID:1093937 no change
PMID:10361302 no change
PMID:1409592 no change
PMID:1093935 no change
PMID:1735129 no change
PMID:9614122 no change
PMID:3516073 no change
PMID:10557299 no change
PMID:1735123 no change
PMID:10549279 no change
PMID:2040282 no change
PMID:1936943 no change
PMID:8756702 no change
PMID:9039264 no change
PMID:7859301 no change
PMID:9398220 no change
PMID:9614111 no change
PMID:10716935 no change
PMID:9751787 no change
PMID:8860948 no change
PMID:2674688 no change
PMID:2674687 no change
PMID:1849458 no change
PMID:2674686 no change
PMID:1849457 no change
PMID:2674684 no change
PMID:2674683 no change
PMID:10611335 no change
PMID:9126738 no change
PMID:6384238 no change
PMID:2674681 no change
